 Year "Full forcing (10^21 J year-1)" "Thermal-only (10^21 J year-1)" "Wind-only (10^21 J year-1)" "Thermal- and Wind-only (10^21 J year-1)" "Southern Ocean (10^21 J year-1)" "Tropics30SN (10^21 J year-1)" "Pacific-only (10^21 J year-1)" "Indian-only (10^21 J year-1)" "Atlantic-only (10^21 J year-1)"
29 2001.0 1.1895539e+23 8.646627e+22 3.295277e+22 1.1941903e+23 1.4516189e+23 2.289567e+21 1.8689547e+22 1.8522396e+22 -2.5126127e+22
30 2002.0 1.2622276e+23 9.908997e+22 4.268024e+22 1.4177022e+23 1.6323945e+23 8.2006856e+21 2.6599993e+22 2.9515772e+22 -1.4818662e+22
31 2003.0 1.2729539e+23 9.2898965e+22 5.1788194e+22 1.4468716e+23 1.682428e+23 7.022256e+21 1.963696e+22 3.2643531e+22 -1.0812553e+22
32 2004.0 1.3364629e+23 8.656333e+22 4.854979e+22 1.3511312e+23 1.5543198e+23 -1.2690198e+21 1.4444841e+22 1.6869989e+22 -2.773115e+22
33 2005.0 1.4022389e+23 8.945697e+22 4.2675907e+22 1.32132875e+23 1.5421946e+23 -7.2694223e+21 9.356395e+21 7.8403796e+21 -4.0503655e+22
34 2006.0 1.4941022e+23 8.408863e+22 5.2501303e+22 1.36589925e+23 1.5609145e+23 -3.0422176e+21 1.7756464e+22 2.9434762e+21 -4.5697953e+22
35 2007.0 1.547195e+23 8.6122165e+22 5.608742e+22 1.4220959e+23 1.6338497e+23 -5.582662e+20 1.4780296e+22 5.4296883e+21 -4.4492254e+22
36 2008.0 1.6448533e+23 8.7781255e+22 6.8065815e+22 1.5584707e+23 1.7442715e+23 7.409088e+21 2.131302e+22 1.3522134e+22 -3.981985e+22
37 2009.0 1.7666281e+23 9.583074e+22 7.961026e+22 1.75441e+23 1.8799506e+23 1.2096885e+22 3.497649e+22 1.7992889e+22 -3.7725152e+22
38 2010.0 1.7728968e+23 1.0577784e+23 7.059156e+22 1.763694e+23 1.9360719e+23 1.1795738e+22 3.112829e+22 1.9804084e+22 -3.1719665e+22
39 2011.0 1.8285937e+23 1.1433403e+23 7.033543e+22 1.8466945e+23 2.0538774e+23 1.6162744e+22 4.0614997e+22 2.5707267e+22 -3.0966884e+22
40 2012.0 1.935441e+23 1.24852905e+23 8.361787e+22 2.0847076e+23 2.2601239e+23 2.5906452e+22 5.050508e+22 3.7004817e+22 -1.9531071e+22
41 2013.0 2.0530805e+23 1.2989447e+23 9.118926e+22 2.2108372e+23 2.3351632e+23 3.2222724e+22 5.096687e+22 4.013563e+22 -1.6406096e+22
42 2014.0 2.1276817e+23 1.2758823e+23 8.27241e+22 2.1031234e+23 2.2272354e+23 2.5589624e+22 4.446271e+22 2.5548092e+22 -3.4188034e+22
43 2015.0 2.2031912e+23 1.32926905e+23 7.23363e+22 2.052632e+23 2.233886e+23 1.8694676e+22 3.653987e+22 2.0200122e+22 -4.723523e+22
44 2016.0 2.2668501e+23 1.3563357e+23 7.0046822e+22 2.0568039e+23 2.2903668e+23 1.7832795e+22 3.4987443e+22 1.5987779e+22 -4.576622e+22
45 2017.0 2.436198e+23 1.42456125e+23 7.870588e+22 2.2116201e+23 2.365386e+23 2.6150512e+22 4.474615e+22 1.3314753e+22 -3.9550288e+22
