 Year "ACCESS-OM2-025 OHC (10^23 J)" "ACCESS-OM2-1 OHC (10^25 J)" "ACCESS-OM2-01 OHC (10^25 J)"
0 1958.0 0.4113000741098993 0.6269042641469991 0.597194965906378
1 1959.0 0.14915978683887055 0.3794220724236741 0.4450747482034556
2 1960.0 -0.00671733972663624 0.24337672457241943 0.36939420887209806
3 1961.0 -0.07263913639707908 0.2021981293456765 0.39593924468717123
4 1962.0 -0.020257634117371026 0.26543495083646285 0.3251335296625024
5 1963.0 -0.051060374086153715 0.2242086718938996 0.08421849993924813
6 1964.0 -0.2772232977708011 -0.011531404808651224 -0.078197971168259
7 1965.0 -0.43786879591829475 -0.179334107396234 -0.15228584290714053
8 1966.0 -0.5242945903915164 -0.2511256481796176 -0.21058446798256636
9 1967.0 -0.6013505347060022 -0.2822906630840949 -0.20603220207275896
10 1968.0 -0.6178481599287355 -0.26918134784941206 -0.18821753810223107
11 1969.0 -0.5897376690015221 -0.23342226760005857 -0.191608651734132
12 1970.0 -0.5957448767437867 -0.23856389459560035 -0.17475243141744645
13 1971.0 -0.5704000413341515 -0.20263792134089798 -0.16368528831580687
14 1972.0 -0.5453413082194825 -0.17181410567896904 -0.21064050926071776
15 1973.0 -0.565129109833773 -0.22238639292231355 -0.22919277907595959
16 1974.0 -0.5636738160501142 -0.2577356538900233 -0.23399479156884784
17 1975.0 -0.5471743099251913 -0.26489191787895106 -0.22557224717540958
18 1976.0 -0.5135325079628217 -0.2543098395827448 -0.2444004403272304
19 1977.0 -0.4838484544135824 -0.2662821588695463 -0.25819864346281474
20 1978.0 -0.43242062645023616 -0.23655506867148457 -0.23199351696463477
21 1979.0 -0.34594526735900466 -0.18110261378836423 -0.2852862286001123
22 1980.0 -0.35059348920034594 -0.2185618791811006 -0.32084953562800944
23 1981.0 -0.3473977397892902 -0.2418233181883611 -0.34276429755397686
24 1982.0 -0.33981508852272135 -0.26522780834308257 -0.5054639732572808
25 1983.0 -0.4698237992557086 -0.4326132784172376 -0.5133283267307442
26 1984.0 -0.4538011302889444 -0.43837479371844346 -0.4397465607136608
27 1985.0 -0.3760995749086504 -0.3741604560533407 -0.38083966736932595
28 1986.0 -0.29413032696239405 -0.3100653276777665 -0.3686727117416133
29 1987.0 -0.25262071188971724 -0.30863852281906023 -0.3316784330112288
30 1988.0 -0.20710566468808977 -0.2649639457435571 -0.23749577718654713
31 1989.0 -0.13247970897820593 -0.19124862770125706 -0.19437664361707796
32 1990.0 -0.08191018789962534 -0.16707669039626172 -0.18682102060529893
33 1991.0 -0.04512126069315947 -0.15202426374187894 -0.36145503375957233
34 1992.0 -0.1875038956814734 -0.33228433708751837 -0.4999552720667655
35 1993.0 -0.2954112041317458 -0.4668753316062535 -0.49353796391469196
36 1994.0 -0.2657748342982824 -0.4518944305256234 -0.4724736387350381
37 1995.0 -0.2345649018427487 -0.4269953165543683 -0.4635357041311128
38 1996.0 -0.20228208578130236 -0.3798517491529374 -0.42966069364733794
39 1997.0 -0.15998568939754598 -0.32166940153908197 -0.4457074551806661
40 1998.0 -0.15092484294059183 -0.3285157213751999 -0.42354076638220217
41 1999.0 -0.12491243550947217 -0.27312287113685496 -0.3647571422743967
42 2000.0 -0.05731982788308443 -0.18952510299079517 -0.2431911210564408
43 2001.0 0.06744555501190241 -0.08190666300025295 -0.2042120679809134
44 2002.0 0.11791970865879797 -0.04097389958439557 -0.2120416615827292
45 2003.0 0.10037304168806216 -0.061708101653179526 -0.19645279173789998
46 2004.0 0.12757754201464522 -0.038752099101602155 -0.19189000800767797
47 2005.0 0.13969014628414378 -0.02567854665378455 -0.15232207637341233
48 2006.0 0.17872020813416434 0.017590718837245944 -0.10754365386325127
49 2007.0 0.20714064321420977 0.03756648915005378 -0.009116799933961417
50 2008.0 0.30517930339186705 0.1173376391015557 0.07380159278322918
51 2009.0 0.40941684662620936 0.19911150511748854 0.07434891968085555
52 2010.0 0.42472425985562445 0.18361059085998388 0.10035760930595661
53 2011.0 0.48330464519201755 0.2400524828463757 0.18699245438966727
54 2012.0 0.5956007363999483 0.3457754951330605 0.2767753535518169
55 2013.0 0.7169567336137828 0.4540615071451093 0.31151886431184383
56 2014.0 0.7812591648485689 0.5160943148114328 0.3370818007206289
57 2015.0 0.8438926660296886 0.5843736892502172 0.3585551269026599
58 2016.0 0.9068122695056857 0.6508530034167848 0.4585445983284586
59 2017.0 1.0681987461506726 0.8029722711966336 0.5416475901308004
60 2018.0 1.215780787065679 0.9288774162042657 0.616312182906964
