 Year "ACCESS-OM2-025 OHC (10^25 J)" "ACCESS-OM2-1 OHC (10^25 J)" "ACCESS-OM2-01 OHC (10^25 J)"
0 1.0 1.966442584991455 1.974177360534668 1.9690389831199353
1 2.0 1.966107726097107 1.972442626953125 1.9672282734917905
2 3.0 1.9660377502441406 1.971190333366394 1.9653629070786924
3 4.0 1.966405987739563 1.9704188108444214 1.9642103159394724
4 5.0 1.9677420854568481 1.970639705657959 1.9639141230631394
5 6.0 1.9679933786392212 1.969611644744873 1.9626739623976286
6 7.0 1.9662855863571167 1.9665173292160034 1.959503762246922
7 8.0 1.96527099609375 1.9642409086227417 1.9570328625750495
8 9.0 1.9650949239730835 1.962822437286377 1.9553957514145686
9 10.0 1.9650689363479614 1.9619024991989136 1.9540654781888909
10 11.0 1.965583324432373 1.961552619934082 1.9533610941411426
11 12.0 1.9664554595947266 1.961466670036316 1.9528996668145058
12 13.0 1.9668692350387573 1.9610942602157593 1.9521331382569613
13 14.0 1.9676575660705566 1.961041808128357 1.9515271906274645
14 15.0 1.968567967414856 1.9610661268234253 1.9509846631233327
15 16.0 1.9688749313354492 1.9603352546691895 1.9497899893578974
16 17.0 1.9693784713745117 1.9597526788711548 1.9488345682621497
17 18.0 1.9701334238052368 1.95944082736969 1.9480749675313866
18 19.0 1.9711862802505493 1.959595799446106 1.9474779495748826
19 20.0 1.9722574949264526 1.9596338272094727 1.9467191430043924
20 21.0 1.9735723733901978 1.960024356842041 1.9460063321781238
21 22.0 1.9751768112182617 1.9606510400772095 1.945593193880056
22 23.0 1.975938320159912 1.9603533744812012 1.94421813366106
23 24.0 1.9768013954162598 1.9602471590042114 1.943108658311836
24 25.0 1.977669596672058 1.9599171876907349 1.942129684133729
25 26.0 1.9771331548690796 1.9582033157348633 1.9396155155569437
26 27.0 1.9779553413391113 1.9581555128097534 1.9386343452935086
27 28.0 1.9795217514038086 1.9587249755859375 1.93855292398886
28 29.0 1.9811334609985352 1.9593852758407593 1.9384852018635876
29 30.0 1.9824203252792358 1.9595527648925781 1.9378383951676643
30 31.0 1.9838165044784546 1.9600597620010376 1.9374306902725245
31 32.0 1.9855623245239258 1.9608522653579712 1.9375734709663843
32 33.0 1.9871678352355957 1.96131432056427 1.9371471337406116
33 34.0 1.988609790802002 1.9617056846618652 1.936477439798193
34 35.0 1.988299012184143 1.9603999853134155 1.9340490780693573
35 36.0 1.988364577293396 1.959549903869629 1.9319230320806888
36 37.0 1.989861011505127 1.9600725173950195 1.9314085067402456
37 38.0 1.9912958145141602 1.9605846405029297 1.9309071452160387
38 39.0 1.992547631263733 1.9611730575561523 1.9304606638891166
39 40.0 1.9940361976623535 1.9619067907333374 1.9301782010227388
40 41.0 1.995252013206482 1.9621496200561523 1.9293394623374303
41 42.0 1.9965428113937378 1.9630314111709595 1.9289386379840667
42 43.0 1.9982562065124512 1.964356780052185 1.9290379476966635
43 44.0 2.000542640686035 1.9659422636032104 1.9297852633903363
44 45.0 2.0019640922546387 1.9667534828186035 1.929599581556603
45 46.0 2.0028576850891113 1.9669947624206543 1.928973556439713
46 47.0 2.00421404838562 1.9675520658493042 1.9287180663127368
47 48.0 2.0054855346679688 1.9680887460708618 1.9282741609753242
48 49.0 2.0070736408233643 1.9689310789108276 1.928219803479845
49 50.0 2.008498430252075 1.9694823026657104 1.9280930070052358
50 51.0 2.01051664352417 1.9706302881240845 1.9285691447939508
51 52.0 2.0125293731689453 1.9719409942626953 1.9289383019504398
52 53.0 2.013660192489624 1.972204327583313 1.9284200271524774
53 54.0 2.0150721073150635 1.9729076623916626 1.9282098596861699
54 55.0 2.0171663761138916 1.9741581678390503 1.928601591802628
55 56.0 2.019407033920288 1.9754291772842407 1.9290654641994223
56 57.0 2.0211875438690186 1.9763303995132446 1.9289867361322452
57 58.0 2.023041248321533 1.9773200750350952 1.9289177972680165
58 59.0 2.0248372554779053 1.978174090385437 1.9287589707073785
59 60.0 2.027426242828369 1.9799083471298218 1.929606421616337
60 61.0 2.0298240184783936 1.9813436269760132 1.930328397183345
61 62.0 2.028562068939209 1.9791041612625122 1.930899288931433
62 63.0 2.0273241996765137 1.9770842790603638 1.927381551760526
63 64.0 2.0271356105804443 1.9761146306991577 1.9246885525522015
64 65.0 2.02768874168396 1.9759794473648071 1.922825850254307
65 66.0 2.029400587081909 1.976954460144043 1.9217853571538144
66 67.0 2.0301458835601807 1.9770501852035522 1.921800655115242
67 68.0 2.0290069580078125 1.9752755165100098 1.9209019593409522
68 69.0 2.028454303741455 1.9740614891052246 1.9183234049659885
69 70.0 2.028874158859253 1.9737526178359985 1.916516867080297
70 71.0 2.0293571949005127 1.9737850427627563 1.915557316329191
71 72.0 2.030459403991699 1.9741560220718384 1.9148479998909371
72 73.0 2.03194522857666 1.974661946296692 1.9147965141032897
73 74.0 2.0328662395477295 1.9748435020446777 1.9149538344265724
74 75.0 2.034130334854126 1.9754072427749634 1.9148666110765122
75 76.0 2.03570556640625 1.97596275806427 1.9150060901124106
76 77.0 2.036651134490967 1.975820541381836 1.9151993644474077
77 78.0 2.037651777267456 1.975765347480774 1.9147827893456324
78 79.0 2.038780927658081 1.9759067296981812 1.9146429301023418
79 80.0 2.0401973724365234 1.9762401580810547 1.914656686320017
80 81.0 2.041658639907837 1.9764329195022583 1.9148276931002493
81 82.0 2.0432698726654053 1.9770989418029785 1.9147549560373107
82 83.0 2.0451292991638184 1.9780994653701782 1.9147136707965466
83 84.0 2.0460264682769775 1.9780410528182983 1.9150287519163052
